y_tot,edad,grado_esc,hora_delito_12_6,hora_delito_12_18,hora_delito_18_24,lugar_delito_otro,lugar_delito_calle,lugar_delito_negocio_est,lugar_delito_carretera,lugar_delito_transporte_pub,lugar_delito_trabajo,lugar_delito_lug_publico,si_vic_acompanada,si_delinc_desconocidos,no_delinc_desconocidos,si_delinc_con_vista,si_delinc_con_pocotrat,si_delinc_con_cercano,si_delinc_familiares,si_no_sabe,si_arma,si_violencia_fisica,si_acudio_mp,tiempo_viv_6_12,tiempo_viv_mas_12,seguro_en_casa_seguro,seguro_en_trabajo,seguro_en_calle,seguro_transp_pub,na_seguro_transp_pub,conf_vecinos_mucha,conf_vecinos_nada,conf_vecinos_alguna,conf_companeros_mucho,conf_companeros_nada,conf_companeros_alguna,conf_familiares_mucha,conf_familiares_nada,conf_familiares_alguna,conf_amigos_mucha,conf_amigos_nada,conf_amigos_alguna,TDPAREN_1_jefe, TDPAREN_4_padre,TDPAREN_6_sin_parentesco,TDPAREN_2_esposo,TDPAREN_5_otro
1,0.010005994,0.007731905,0,0.000454818,0,0,0.000454818,0,0,0,0,0,0.000454818,0,0.000454818,0.000454818,0,0,0,0,0,0,0,0,0.000454818,0,0,0,0,0,0.000454818,0,0,0.000454818,0,0,0.000454818,0,0,0.000454818,0,0,0,0,0,0,0.000454818
1,0.010005994,0.007731905,0,0,0.000454818,0,0.000454818,0,0,0,0,0,0,0.000454818,0,0,0,0,0,0,0,0.000454818,0.000454818,0,0.000454818,0,0,0,0,0,0.000454818,0,0,0.000454818,0,0,0.000454818,0,0,0.000454818,0,0,0,0,0,0,0.000454818
1,0.053614134,0.007148551,0,0.001191425,0,0,0,0,0,0,0,0,0,0.001191425,0,0,0,0,0,0,0,0,0,0,0.001191425,0.001191425,0.001191425,0,0,0,0.001191425,0,0,0.001191425,0,0,0.001191425,0,0,0,0,0.001191425,0,0,0,0.001191425,0
1,0.053614134,0.007148551,0,0.001191425,0,0,0,0,0,0,0,0,0.001191425,0.001191425,0,0,0,0,0,0,0.001191425,0,0,0,0.001191425,0.001191425,0.001191425,0,0,0,0.001191425,0,0,0.001191425,0,0,0.001191425,0,0,0,0,0.001191425,0,0,0,0.001191425,0
1,0.025412951,0.003314733,0.000552455,0,0,0,0.000552455,0,0,0,0,0,0.000552455,0,0.000552455,0,0,0.000552455,0,0,0.000552455,0,0.000552455,0,0.000552455,0,0,0,0,0,0,0.000552455,0,0,0,0,0,0,0.000552455,0,0.000552455,0,0,0,0,0.000552455,0
1,0.006099257,0.003485289,0,0.000290441,0,0,0.000290441,0,0,0,0,0,0.000290441,0,0.000290441,0,0,0,0.000290441,0,0,0,0,0,0.000290441,0,0,0,0,0,0,0.000290441,0,0,0,0,0.000290441,0,0,0,0,0,0,0,0,0.000290441,0
1,0.010122171,0.001446024,0,0,0,0,0.000241004,0,0,0,0,0,0,0.000241004,0,0,0,0,0,0,0,0,0,0,0,0.000241004,0,0,0,0,0,0,0.000241004,0.000241004,0,0,0.000241004,0,0,0,0,0,0.000241004,0,0,0,0
1,0.010122171,0.001446024,0,0,0,0,0.000241004,0,0,0,0,0,0,0.000241004,0,0,0,0,0,0,0.000241004,0,0,0,0,0.000241004,0,0,0,0,0,0,0.000241004,0.000241004,0,0,0.000241004,0,0,0,0,0,0.000241004,0,0,0,0
1,0.006599803,0.001979941,0,0,0.000219993,0,0.000219993,0,0,0,0,0,0.000219993,0,0.000219993,0,0.000219993,0,0,0,0,0,0,0,0.000219993,0.000219993,0,0,0,0,0,0,0,0,0,0.000219993,0.000219993,0,0,0.000219993,0,0,0,0,0,0.000219993,0
1,0.011046637,0.002694302,0,0,0,0,0,0,0,0,0.00026943,0,0.00026943,0,0.00026943,0,0.00026943,0,0,0,0,0,0.00026943,0,0.00026943,0.00026943,0,0,0,0.00026943,0,0.00026943,0,0,0,0,0,0,0.00026943,0,0.00026943,0,0,0,0,0.00026943,0
1,0.003905502,0.000585825,0,0,9.76E-05,0,9.76E-05,0,0,0,0,0,0,0,9.76E-05,9.76E-05,0,0,0,0,9.76E-05,0,0,0,9.76E-05,0,0,0,0,0,0,9.76E-05,0,0,0,0,9.76E-05,0,0,9.76E-05,0,0,0,0,0,9.76E-05,0
1,0.003905502,0.000585825,0,9.76E-05,0,0,9.76E-05,0,0,0,0,0,0,0,9.76E-05,9.76E-05,0,0,0,0,9.76E-05,0,0,0,9.76E-05,0,0,0,0,0,0,9.76E-05,0,0,0,0,9.76E-05,0,0,9.76E-05,0,0,0,0,0,9.76E-05,0
1,0.003905502,0.000585825,0,0,0,0,9.76E-05,0,0,0,0,0,0,0,9.76E-05,9.76E-05,0,0,0,0,9.76E-05,0,0,0,9.76E-05,0,0,0,0,0,0,9.76E-05,0,0,0,0,9.76E-05,0,0,9.76E-05,0,0,0,0,0,9.76E-05,0
1,0.003905502,0.000585825,0,0,0,0,9.76E-05,0,0,0,0,0,0,0,9.76E-05,9.76E-05,0,0,0,0,9.76E-05,0,0,0,9.76E-05,0,0,0,0,0,0,9.76E-05,0,0,0,0,9.76E-05,0,0,9.76E-05,0,0,0,0,0,9.76E-05,0
1,0.003905502,0.000585825,0,0,0,0,9.76E-05,0,0,0,0,0,0,0,9.76E-05,9.76E-05,0,0,0,0,9.76E-05,0,9.76E-05,0,9.76E-05,0,0,0,0,0,0,9.76E-05,0,0,0,0,9.76E-05,0,0,9.76E-05,0,0,0,0,0,9.76E-05,0
1,0.008275709,0.005517139,0,0,0.000459762,0,0.000459762,0,0,0,0,0,0,0.000459762,0,0,0,0,0,0,0,0.000459762,0,0,0.000459762,0.000459762,0,0,0,0,0.000459762,0,0,0,0,0,0.000459762,0,0,0,0,0,0,0,0,0,0.000459762
1,0.010567101,0.002502734,0,0,0.000278082,0,0,0,0,0,0,0,0.000278082,0,0.000278082,0,0,0.000278082,0,0,0,0.000278082,0,0,0.000278082,0,0.000278082,0,0.000278082,0,0,0,0.000278082,0,0,0.000278082,0.000278082,0,0,0.000278082,0,0,0.000278082,0,0,0,0
1,0.016589731,0.004816373,0,0.000535153,0,0,0,0,0,0,0,0,0,0,0.000535153,0,0.000535153,0,0,0,0,0,0,0,0.000535153,0,0,0,0,0,0,0.000535153,0,0.000535153,0,0,0.000535153,0,0,0.000535153,0,0,0,0,0,0.000535153,0
1,0.015172133,0.011723921,0,0.000689642,0,0,0.000689642,0,0,0,0,0,0,0.000689642,0,0,0,0,0,0,0,0,0,0.000689642,0,0.000689642,0,0.000689642,0.000689642,0,0,0,0,0,0,0,0,0,0.000689642,0,0,0,0,0,0.000689642,0,0
1,0.015172133,0.011723921,0,0.000689642,0,0,0.000689642,0,0,0,0,0,0,0.000689642,0,0,0,0,0,0,0,0,0,0.000689642,0,0.000689642,0,0.000689642,0.000689642,0,0,0,0,0,0,0,0,0,0.000689642,0,0,0,0,0,0.000689642,0,0
1,0.015172133,0.011723921,0,0.000689642,0,0,0,0.000689642,0,0,0,0,0,0,0.000689642,0.000689642,0,0,0,0,0,0,0,0.000689642,0,0.000689642,0,0.000689642,0.000689642,0,0,0,0,0,0,0,0,0,0.000689642,0,0,0,0,0,0.000689642,0,0
1,0.004296052,0.002343301,0.000195275,0,0,0,0,0,0,0,0,0.000195275,0,0.000195275,0,0,0,0,0,0,0,0.000195275,0.000195275,0,0.000195275,0.000195275,0.000195275,0.000195275,0.000195275,0,0,0,0,0.000195275,0,0,0.000195275,0,0,0,0,0,0,0,0,0,0.000195275
1,0.006185771,0.000570994,0,9.52E-05,0,0,0,0,0,0,0,0,9.52E-05,0,9.52E-05,0,0,9.52E-05,0,0,9.52E-05,9.52E-05,9.52E-05,0,9.52E-05,0,0,9.52E-05,0,0,9.52E-05,0,0,0,0,0,9.52E-05,0,0,9.52E-05,0,0,0,0,0,9.52E-05,0
1,0.017339933,0.009046922,0,0,0.00075391,0,0.00075391,0,0,0,0,0,0.00075391,0,0.00075391,0.00075391,0,0,0,0,0,0,0,0,0.00075391,0,0,0.00075391,0.00075391,0,0,0,0,0,0,0,0.00075391,0,0,0,0,0,0,0,0,0,0.00075391
1,0.017339933,0.009046922,0,0.00075391,0,0,0,0,0,0,0,0,0,0,0.00075391,0.00075391,0,0,0,0,0,0,0,0,0.00075391,0,0,0.00075391,0.00075391,0,0,0,0,0,0,0,0.00075391,0,0,0,0,0,0,0,0,0,0.00075391
1,0.007471126,0.002892049,0,0.000241004,0,0,0,0,0,0,0,0,0,0,0.000241004,0.000241004,0,0,0,0,0,0.000241004,0.000241004,0,0.000241004,0,0.000241004,0,0,0,0,0,0,0,0,0,0.000241004,0,0,0,0,0.000241004,0.000241004,0,0,0,0
1,0.008850411,0.003218331,0,0,0.000268194,0,0,0,0,0,0,0,0.000268194,0,0.000268194,0,0.000268194,0,0,0,0,0,0,0,0.000268194,0.000268194,0.000268194,0,0.000268194,0,0,0,0.000268194,0,0,0,0.000268194,0,0,0.000268194,0,0,0,0,0,0.000268194,0
1,0.010167899,0.004816373,0,0.000535153,0,0,0,0,0,0,0,0,0,0,0.000535153,0,0.000535153,0,0,0,0,0.000535153,0.000535153,0.000535153,0,0.000535153,0,0,0,0,0,0,0,0,0,0,0.000535153,0,0,0,0,0,0,0,0,0.000535153,0
1,0.009887346,0.003707755,0,0,0,0,0.00030898,0,0,0,0,0,0.00030898,0,0.00030898,0,0,0,0.00030898,0,0,0.00030898,0,0,0.00030898,0.00030898,0.00030898,0,0.00030898,0,0.00030898,0,0,0,0,0,0.00030898,0,0,0.00030898,0,0,0,0,0,0,0.00030898
1,0.019517621,0.002439703,0,0.000406617,0,0,0.000406617,0,0,0,0,0,0,0,0.000406617,0.000406617,0,0,0,0,0,0.000406617,0.000406617,0,0.000406617,0.000406617,0,0,0,0,0,0.000406617,0,0,0,0,0,0.000406617,0,0,0.000406617,0,0,0,0,0,0.000406617
1,0.018551133,0.009275567,0,0,0.000488188,0,0,0,0,0,0,0,0.000488188,0,0.000488188,0.000488188,0,0,0,0,0,0,0,0,0.000488188,0,0,0,0.000488188,0,0,0,0.000488188,0.000488188,0,0,0.000488188,0,0,0.000488188,0,0,0,0,0,0.000488188,0
1,0.018551133,0.009275567,0,0,0.000488188,0,0,0,0,0,0,0,0.000488188,0,0.000488188,0.000488188,0,0,0,0,0,0.000488188,0,0,0.000488188,0,0,0,0.000488188,0,0,0,0.000488188,0.000488188,0,0,0.000488188,0,0,0.000488188,0,0,0,0,0,0.000488188,0
1,0.018551133,0.009275567,0,0,0.000488188,0,0,0,0,0,0,0,0.000488188,0,0.000488188,0.000488188,0,0,0,0,0,0.000488188,0,0,0.000488188,0,0,0,0.000488188,0,0,0,0.000488188,0.000488188,0,0,0.000488188,0,0,0.000488188,0,0,0,0,0,0.000488188,0
1,0.003804156,0.002536104,0,0.000211342,0,0,0,0,0,0,0,0.000211342,0,0,0.000211342,0,0,0.000211342,0,0,0,0,0,0,0.000211342,0.000211342,0,0.000211342,0.000211342,0,0,0,0,0,0,0,0.000211342,0,0,0,0,0,0,0,0,0,0.000211342
1,0.003920333,0.001809384,0,0.000150782,0,0.000150782,0,0,0,0,0,0,0.000150782,0,0.000150782,0,0,0.000150782,0,0,0,0.000150782,0,0,0.000150782,0.000150782,0,0.000150782,0.000150782,0,0,0,0,0,0,0,0,0,0.000150782,0,0,0,0,0,0,0.000150782,0
1,0.01442811,0.006659128,0,0.000554927,0,0,0,0,0,0,0,0,0.000554927,0,0.000554927,0,0.000554927,0,0,0,0,0,0,0,0.000554927,0.000554927,0,0,0,0,0.000554927,0,0,0,0,0,0.000554927,0,0,0.000554927,0,0,0,0,0,0.000554927,0
1,0.02005401,0.003166423,0,0.000527737,0,0,0,0,0,0,0,0,0.000527737,0.000527737,0,0,0,0,0,0,0.000527737,0,0.000527737,0,0.000527737,0,0,0,0,0,0.000527737,0,0,0,0,0,0,0,0.000527737,0,0,0,0.000527737,0,0,0,0
1,0.015411901,0.004783004,0,0.000531445,0,0,0.000531445,0,0,0,0,0,0,0,0.000531445,0,0,0.000531445,0,0,0,0,0,0,0.000531445,0,0,0,0,0,0,0,0,0,0,0,0.000531445,0,0,0,0,0,0.000531445,0,0,0,0
1,0.015411901,0.004783004,0,0,0,0,0.000531445,0,0,0,0,0,0.000531445,0,0.000531445,0,0,0.000531445,0,0,0,0,0,0,0.000531445,0,0,0,0,0,0,0,0,0,0,0,0.000531445,0,0,0,0,0,0.000531445,0,0,0,0
0,0.033191821,0,0,0,0,0,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0,0.000460998,0,0,0,0.000460998,0,0,0.000460998,0.000460998,0,0.000460998,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0,0.000460998,0,0,0,0,0,0.000460998,0
0,0.033191821,0,0,0.000460998,0,0,0,0,0,0,0,0,0.000460998,0,0.000460998,0,0,0.000460998,0,0,0,0,0,0,0.000460998,0.000460998,0,0.000460998,0.000460998,0,0,0,0,0,0,0,0.000460998,0,0,0.000460998,0,0,0,0,0,0.000460998,0
1,0.01557257,0.005606125,0,0,0.000622903,0,0.000622903,0,0,0,0,0,0.000622903,0,0.000622903,0.000622903,0,0,0,0,0,0.000622903,0,0,0,0,0,0,0,0.000622903,0,0.000622903,0,0,0,0,0,0,0,0,0.000622903,0,0.000622903,0,0,0,0
1,0.012631085,0.003247993,0,0.000360888,0,0,0,0,0,0,0,0,0.000360888,0,0.000360888,0.000360888,0,0,0,0,0.000360888,0,0,0,0.000360888,0.000360888,0.000360888,0,0,0,0,0,0,0,0,0,0.000360888,0,0,0.000360888,0,0,0,0,0,0.000360888,0
1,0.012631085,0.003247993,0,0.000360888,0,0,0,0,0,0,0,0,0.000360888,0,0.000360888,0.000360888,0,0,0,0,0,0,0,0,0.000360888,0.000360888,0.000360888,0,0,0,0,0,0,0,0,0,0.000360888,0,0,0.000360888,0,0,0,0,0,0.000360888,0
1,0.012631085,0.003247993,0,0.000360888,0,0,0,0,0,0,0,0,0.000360888,0,0.000360888,0.000360888,0,0,0,0,0,0,0,0,0.000360888,0.000360888,0.000360888,0,0,0,0,0,0,0,0,0,0.000360888,0,0,0.000360888,0,0,0,0,0,0.000360888,0
1,0.009328711,0.001646243,0,0,0,0,0,0,0,0,0,0.000182916,0,0.000182916,0,0,0,0,0,0,0,0,0,0,0.000182916,0,0.000182916,0,0,0,0,0.000182916,0,0.000182916,0,0,0.000182916,0,0,0.000182916,0,0,0.000182916,0,0,0,0
1,0.008391885,0.002157913,0,0,0,0,0.000239768,0,0,0,0,0,0,0,0.000239768,0,0,0.000239768,0,0,0,0,0,0,0.000239768,0,0,0,0,0,0.000239768,0,0,0,0,0,0.000239768,0,0,0,0.000239768,0,0,0,0,0.000239768,0
1,0.024498372,0.004622334,0,0.000462233,0,0,0,0,0,0,0,0,0,0,0.000462233,0,0,0.000462233,0,0,0,0,0,0,0.000462233,0.000462233,0.000462233,0,0,0,0.000462233,0,0,0.000462233,0,0,0.000462233,0,0,0,0,0,0.000462233,0,0,0,0
1,0.024498372,0.004622334,0,0,0,0,0,0,0,0,0,0,0,0,0.000462233,0,0,0.000462233,0,0,0,0,0,0,0.000462233,0.000462233,0.000462233,0,0,0,0.000462233,0,0,0.000462233,0,0,0.000462233,0,0,0,0,0,0.000462233,0,0,0,0
1,0.005735897,0.002458241,0,0.000273138,0,0,0,0,0,0,0.000273138,0,0.000273138,0,0.000273138,0,0,0.000273138,0,0,0,0,0,0,0.000273138,0.000273138,0,0,0,0,0,0.000273138,0,0,0,0,0.000273138,0,0,0,0,0,0,0,0,0.000273138,0
1,0.005735897,0.002458241,0,0,0,0,0,0,0,0,0.000273138,0,0.000273138,0,0.000273138,0,0,0.000273138,0,0,0,0,0,0,0.000273138,0.000273138,0,0,0,0,0,0.000273138,0,0,0,0,0.000273138,0,0,0,0,0,0,0,0,0.000273138,0
1,0.005994204,0.002157913,0,0.000239768,0,0,0,0,0,0,0,0,0.000239768,0,0.000239768,0,0,0,0.000239768,0,0,0.000239768,0,0.000239768,0,0,0.000239768,0,0.000239768,0,0,0,0.000239768,0,0,0.000239768,0.000239768,0,0,0.000239768,0,0,0,0,0.000239768,0,0
1,0.007118889,0.00450863,0,0,0,0,0,0,0,0,0.000237296,0,0,0.000237296,0,0,0,0,0,0,0,0,0,0,0.000237296,0.000237296,0.000237296,0,0,0.000237296,0,0,0.000237296,0,0,0.000237296,0.000237296,0,0,0.000237296,0,0,0,0,0,0.000237296,0
0,0.01884281,0.004037745,0,0.000448638,0,0,0,0,0,0,0,0,0.000448638,0,0.000448638,0,0,0,0.000448638,0,0,0,0,0,0.000448638,0,0.000448638,0,0,0,0,0,0,0,0,0.000448638,0.000448638,0,0,0.000448638,0,0,0.000448638,0,0,0,0
1,0.061301546,0.02298808,0,0,0.001915673,0,0.001915673,0,0,0,0,0,0.001915673,0.001915673,0,0,0,0,0,0,0,0,0,0,0.001915673,0,0.001915673,0,0,0,0,0,0,0,0,0,0.001915673,0,0,0.001915673,0,0,0,0,0,0.001915673,0
1,0.006095549,0.00203185,0,0.000338642,0,0,0.000338642,0,0,0,0,0,0,0,0.000338642,0.000338642,0,0,0,0,0,0,0,0,0.000338642,0.000338642,0,0,0,0,0,0,0.000338642,0,0,0,0.000338642,0,0,0,0,0.000338642,0,0,0,0,0.000338642
1,0.006095549,0.00203185,0,0.000338642,0,0,0,0,0,0,0,0,0.000338642,0,0.000338642,0.000338642,0,0,0,0,0,0,0,0,0.000338642,0.000338642,0,0,0,0,0,0,0.000338642,0,0,0,0.000338642,0,0,0,0,0.000338642,0,0,0,0,0.000338642
1,0.01285355,0.004820081,0,0,0.000401673,0,0.000401673,0,0,0,0,0,0.000401673,0,0.000401673,0.000401673,0,0,0,0,0,0,0.000401673,0,0.000401673,0.000401673,0.000401673,0,0.000401673,0,0.000401673,0,0,0,0,0.000401673,0.000401673,0,0,0,0,0,0.000401673,0,0,0,0
1,0.023692553,0.006844515,0,0.000526501,0,0,0,0,0,0,0,0,0,0,0.000526501,0,0,0,0.000526501,0,0,0.000526501,0,0,0.000526501,0,0,0,0.000526501,0,0,0,0.000526501,0,0,0,0,0,0.000526501,0,0,0.000526501,0,0,0,0,0.000526501
1,0.023692553,0.006844515,0,0.000526501,0,0,0,0,0,0,0,0,0.000526501,0,0.000526501,0,0,0,0.000526501,0,0,0.000526501,0.000526501,0,0.000526501,0,0,0,0.000526501,0,0,0,0.000526501,0,0,0,0,0,0.000526501,0,0,0.000526501,0,0,0,0,0.000526501
0,0.020578039,0.005005469,0,0,0,0,0,0,0,0,0,0,0.000556163,0,0.000556163,0,0,0,0.000556163,0,0,0,0,0,0.000556163,0.000556163,0.000556163,0,0,0,0,0.000556163,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0,0
0,0.020578039,0.005005469,0,0,0.000556163,0,0,0,0,0.000556163,0,0,0,0.000556163,0,0,0,0,0,0,0,0,0,0,0.000556163,0.000556163,0.000556163,0,0,0,0,0.000556163,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0,0
0,0.020578039,0.005005469,0,0.000556163,0,0,0.000556163,0,0,0,0,0,0,0,0.000556163,0,0,0,0.000556163,0,0,0,0,0,0.000556163,0.000556163,0.000556163,0,0,0,0,0.000556163,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0,0
0,0.020578039,0.005005469,0,0.000556163,0,0,0.000556163,0,0,0,0,0,0.000556163,0,0.000556163,0,0,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0.000556163,0.000556163,0,0,0,0,0.000556163,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0,0
0,0.020578039,0.005005469,0,0,0,0,0.000556163,0,0,0,0,0,0.000556163,0,0.000556163,0,0,0,0.000556163,0,0,0,0,0,0.000556163,0.000556163,0.000556163,0,0,0,0,0.000556163,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0,0
0,0.020578039,0.005005469,0,0,0.000556163,0,0,0,0,0.000556163,0,0,0,0.000556163,0,0,0,0,0,0,0,0,0,0,0.000556163,0.000556163,0.000556163,0,0,0,0,0.000556163,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0,0
0,0.020578039,0.005005469,0,0.000556163,0,0,0,0,0,0.000556163,0,0,0,0.000556163,0,0,0,0,0,0,0,0,0,0,0.000556163,0.000556163,0.000556163,0,0,0,0,0.000556163,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0.000556163,0,0,0,0
1,0.008734234,0.004013027,0,0.00023606,0,0,0,0,0,0,0,0,0,0,0.00023606,0.00023606,0,0,0,0,0,0,0.00023606,0,0.00023606,0.00023606,0,0,0,0,0,0,0.00023606,0,0,0.00023606,0.00023606,0,0,0,0,0.00023606,0.00023606,0,0,0,0
1,0.015874134,0.011600329,0,0,0.000610544,0,0,0,0,0,0,0,0.000610544,0.000610544,0,0,0,0,0,0,0,0,0,0,0.000610544,0.000610544,0,0,0,0,0.000610544,0,0,0.000610544,0,0,0.000610544,0,0,0.000610544,0,0,0,0,0,0,0.000610544
1,0.003118222,0.001290299,0,0,0.000107525,0,0,0,0,0,0,0,0,0,0.000107525,0.000107525,0,0,0,0,0,0,0,0,0.000107525,0,0,0,0,0,0,0,0,0,0,0,0.000107525,0,0,0,0,0,0.000107525,0,0,0,0
1,0.007919764,0.000989971,0,0.000109997,0,0,0,0,0,0,0,0,0.000109997,0.000109997,0,0,0,0,0,0,0,0,0,0.000109997,0,0.000109997,0.000109997,0.000109997,0.000109997,0,0.000109997,0,0,0,0,0,0.000109997,0,0,0.000109997,0,0,0.000109997,0,0,0,0
1,0.017920815,0.006451493,0,0.000716833,0,0,0.000716833,0,0,0,0,0,0,0,0.000716833,0.000716833,0,0,0,0,0.000716833,0,0,0.000716833,0,0.000716833,0,0,0.000716833,0,0,0.000716833,0,0.000716833,0,0,0.000716833,0,0,0.000716833,0,0,0,0,0,0.000716833,0
1,0.017920815,0.006451493,0,0.000716833,0,0,0.000716833,0,0,0,0,0,0.000716833,0,0.000716833,0.000716833,0,0,0,0,0,0,0,0.000716833,0,0.000716833,0,0,0.000716833,0,0,0.000716833,0,0.000716833,0,0,0.000716833,0,0,0.000716833,0,0,0,0,0,0.000716833,0
1,0.006525648,0.004622334,0,0,0,0,0,0.000271902,0,0,0,0,0,0,0.000271902,0,0.000271902,0,0,0,0,0,0,0,0.000271902,0.000271902,0.000271902,0.000271902,0,0,0,0,0,0,0,0.000271902,0.000271902,0,0,0.000271902,0,0,0,0,0,0,0.000271902
1,0.006525648,0.004622334,0,0,0,0,0,0.000271902,0,0,0,0,0,0,0.000271902,0,0.000271902,0,0,0,0,0,0,0,0.000271902,0.000271902,0.000271902,0.000271902,0,0,0,0,0,0,0,0.000271902,0.000271902,0,0,0.000271902,0,0,0,0,0,0,0.000271902
1,0.006525648,0.004622334,0,0,0,0,0,0.000271902,0,0,0,0,0.000271902,0.000271902,0,0,0,0,0,0,0,0.000271902,0,0,0.000271902,0.000271902,0.000271902,0.000271902,0,0,0,0,0,0,0,0.000271902,0.000271902,0,0,0.000271902,0,0,0,0,0,0,0.000271902
1,0.006525648,0.004622334,0,0,0,0,0,0.000271902,0,0,0,0,0.000271902,0,0.000271902,0,0.000271902,0,0,0,0,0,0,0,0.000271902,0.000271902,0.000271902,0.000271902,0,0,0,0,0,0,0,0.000271902,0.000271902,0,0,0.000271902,0,0,0,0,0,0,0.000271902
1,0.013249044,0.001186482,0,0.000197747,0,0,0,0,0,0,0,0,0.000197747,0,0.000197747,0,0.000197747,0,0,0,0,0.000197747,0,0,0.000197747,0.000197747,0,0,0,0.000197747,0.000197747,0,0,0,0,0,0,0,0.000197747,0,0,0,0.000197747,0,0,0,0
1,0.005944767,0.001371869,0,0,0,0,0,0,0,0,0.000228645,0,0,0,0.000228645,0,0.000228645,0,0,0,0,0,0,0,0.000228645,0.000228645,0,0.000228645,0,0,0,0,0,0,0,0,0.000228645,0,0,0,0.000228645,0,0,0,0,0,0.000228645
1,0.006713508,0.002157913,0,0.000239768,0,0,0,0,0,0,0,0,0.000239768,0,0.000239768,0,0,0,0.000239768,0,0,0,0,0,0.000239768,0.000239768,0.000239768,0,0,0,0,0,0,0,0,0,0.000239768,0,0,0,0.000239768,0,0.000239768,0,0,0,0
1,0.007829542,0.002684414,0,0.000223701,0,0,0,0,0,0,0,0,0.000223701,0,0.000223701,0,0.000223701,0,0,0,0,0,0,0,0.000223701,0.000223701,0.000223701,0,0,0,0,0,0,0,0,0.000223701,0.000223701,0,0,0.000223701,0,0,0,0,0,0.000223701,0
1,0.004540764,0.002683179,0,0.000206398,0,0,0.000206398,0,0,0,0,0,0,0,0.000206398,0.000206398,0,0,0,0,0,0,0,0,0.000206398,0.000206398,0,0,0.000206398,0,0.000206398,0,0,0,0,0.000206398,0.000206398,0,0,0,0,0.000206398,0,0,0,0,0.000206398
1,0.004540764,0.002683179,0,0.000206398,0,0,0,0,0,0,0,0.000206398,0.000206398,0,0.000206398,0.000206398,0,0,0,0,0,0,0,0,0.000206398,0.000206398,0,0,0.000206398,0,0.000206398,0,0,0,0,0.000206398,0.000206398,0,0,0,0,0.000206398,0,0,0,0,0.000206398
1,0.004109428,0.002595428,0,0,0.000216286,0,0.000216286,0,0,0,0,0,0,0.000216286,0,0,0,0,0,0,0,0,0,0,0.000216286,0.000216286,0,0.000216286,0,0,0,0,0.000216286,0,0,0.000216286,0.000216286,0,0,0,0,0.000216286,0,0,0,0,0.000216286
1,0.004109428,0.002595428,0,0,0.000216286,0,0.000216286,0,0,0,0,0,0,0,0.000216286,0.000216286,0,0,0,0,0,0,0,0,0.000216286,0.000216286,0,0.000216286,0,0,0,0,0.000216286,0,0,0.000216286,0.000216286,0,0,0,0,0.000216286,0,0,0,0,0.000216286
1,0.004109428,0.002595428,0,0.000216286,0,0,0.000216286,0,0,0,0,0,0,0.000216286,0,0,0,0,0,0,0,0,0,0,0.000216286,0.000216286,0,0.000216286,0,0,0,0,0.000216286,0,0,0.000216286,0.000216286,0,0,0,0,0.000216286,0,0,0,0,0.000216286
1,0.01823721,0.011072592,0,0,0.000651329,0,0,0,0,0,0,0,0.000651329,0,0.000651329,0,0,0,0.000651329,0,0,0.000651329,0,0,0.000651329,0.000651329,0.000651329,0,0,0,0.000651329,0,0,0,0,0.000651329,0.000651329,0,0,0,0,0,0,0,0,0.000651329,0
1,0.028564543,0.006347676,0,0,0,0,0,0.000528973,0,0,0,0,0,0.000528973,0,0,0,0,0,0,0.000528973,0,0,0,0.000528973,0.000528973,0,0,0,0.000528973,0.000528973,0,0,0,0,0,0.000528973,0,0,0.000528973,0,0,0,0,0,0,0.000528973
1,0.008354807,0.003856065,0.000321339,0,0,0,0,0,0,0,0.000321339,0,0,0,0.000321339,0,0.000321339,0,0,0,0,0,0,0,0.000321339,0.000321339,0.000321339,0.000321339,0,0,0.000321339,0,0,0.000321339,0,0,0.000321339,0,0,0.000321339,0,0,0,0,0,0,0.000321339
1,0.008354807,0.003856065,0.000321339,0,0,0,0,0,0,0,0.000321339,0,0,0,0.000321339,0,0.000321339,0,0,0,0,0,0,0,0.000321339,0.000321339,0.000321339,0.000321339,0,0,0.000321339,0,0,0.000321339,0,0,0.000321339,0,0,0.000321339,0,0,0,0,0,0,0.000321339
1,0.092931166,0.028594205,0,0.00238285,0,0,0.00238285,0,0,0,0,0,0,0,0.00238285,0,0.00238285,0,0,0,0,0,0,0,0,0,0.00238285,0,0,0.00238285,0,0.00238285,0,0,0,0,0,0,0,0,0,0,0.00238285,0,0,0,0
